StudyInstanceUID,SeriesInstanceUID,Status,MetadataPlane,GeometryPlane,GeometryConfidence,PlaneMatch,PlaneUsed,TargetOrientation,OrientationTransform,MinOrientationAlignment,OriginalSliceCount,RequestedSelectedSlices,EncodedSliceCount,DecodeFailures,PhysicalSpanMM
1.2.826.0.1.3680043.8.498.63673733836218886397484265807806548473,1.2.826.0.1.3680043.8.498.10103829221207766316467387736296654671,OK,Sagittal,Sagittal,0.9820511051476314,True,Sagittal,IP,none,0.9860773863954857,38,24,24,0,122.09967720744888
1.2.826.0.1.3680043.8.498.63673733836218886397484265807806548473,1.2.826.0.1.3680043.8.498.12217735465436996918706697199149277619,OK,Sagittal,Sagittal,0.9820511051476314,True,Sagittal,IP,none,0.9860773863954857,38,24,24,0,122.10026643795739
1.2.826.0.1.3680043.8.498.63683477631564232018930819747238111809,1.2.826.0.1.3680043.8.498.80449234366614740287298123956574901809,OK,Axial,Axial,0.9918543752836805,True,Axial,PL,none,0.9875942290964069,186,24,24,0,166.49999237060203
1.2.826.0.1.3680043.8.498.63683477631564232018930819747238111809,1.2.826.0.1.3680043.8.498.92800012200199889737605554919660754116,OK,Axial,Axial,0.9918543755247782,True,Axial,PL,none,0.9875942298035384,25,24,24,0,132.00000316716805
1.2.826.0.1.3680043.8.498.63683477631564232018930819747238111809,1.2.826.0.1.3680043.8.498.50235883352055161963216295295075820218,OK,Coronal,Coronal,0.9868435272269894,True,Coronal,IL,none,0.9786993791308685,22,22,22,0,103.94999732754425
1.2.826.0.1.3680043.8.498.63683477631564232018930819747238111809,1.2.826.0.1.3680043.8.498.86926471095027623071896778697596637813,OK,Sagittal,Sagittal,0.9875942286365315,True,Sagittal,IP,none,0.9918543749067588,320,24,24,0,127.5990153439313
1.2.826.0.1.3680043.8.498.63683477631564232018930819747238111809,1.2.826.0.1.3680043.8.498.72670097160866711668146661490063373489,OK,Sagittal,Sagittal,0.9875942286365315,True,Sagittal,IP,none,0.9918543749067588,26,24,24,0,110.0000040775403
1.2.826.0.1.3680043.8.498.63726512375511246975989322174096818969,1.2.826.0.1.3680043.8.498.62915036367192562859460839237700527750,OK,Axial,Axial,0.9968249279034866,True,Axial,PL,none,0.9748823550363797,25,24,24,0,122.48740999246296
1.2.826.0.1.3680043.8.498.63726512375511246975989322174096818969,1.2.826.0.1.3680043.8.498.34104483831584436388103003018723280226,OK,Coronal,Coronal,0.9788460476094426,True,Coronal,IL,none,0.9798838069831282,18,18,18,0,100.85760300222101
1.2.826.0.1.3680043.8.498.63726512375511246975989322174096818969,1.2.826.0.1.3680043.8.498.11647492351994738026192781180536503463,OK,Coronal,Coronal,0.9788460476094426,True,Coronal,IL,none,0.9798838069831282,18,18,18,0,100.85760300222313
1.2.826.0.1.3680043.8.498.63726512375511246975989322174096818969,1.2.826.0.1.3680043.8.498.86670339428308635048705355882328110346,OK,Sagittal,Sagittal,0.973709832581491,True,Sagittal,IP,none,0.9753466770686551,24,24,24,0,91.17007638823544
1.2.826.0.1.3680043.8.498.63726512375511246975989322174096818969,1.2.826.0.1.3680043.8.498.24830026619245989120192410378102606807,OK,Sagittal,Sagittal,0.973709832581491,True,Sagittal,IP,none,0.9753466770686551,26,24,24,0,100.00000421406016
1.2.826.0.1.3680043.8.498.63797588614544518196205411126336672334,1.2.826.0.1.3680043.8.498.11511695079226647826954175315661213670,OK,Axial,Axial,0.9840887869289536,True,Axial,PL,none,0.9806816357811966,24,24,24,0,119.10441891016424
1.2.826.0.1.3680043.8.498.63797588614544518196205411126336672334,1.2.826.0.1.3680043.8.498.95595477741417805343868293723884818284,OK,Coronal,Coronal,0.9723201828459591,True,Coronal,IL,none,0.9782183354115142,21,21,21,0,100.24418457841512
1.2.826.0.1.3680043.8.498.63797588614544518196205411126336672334,1.2.826.0.1.3680043.8.498.77186234555140108296222942762153561118,OK,Coronal,Coronal,0.9731584132628115,True,Coronal,IL,none,0.9792176419545963,21,21,21,0,98.00000305258185
1.2.826.0.1.3680043.8.498.63797588614544518196205411126336672334,1.2.826.0.1.3680043.8.498.53537787516852481861835235924692752104,OK,Sagittal,Sagittal,0.9943549014228196,True,Sagittal,IP,none,0.9843711685949134,26,24,24,0,97.50001240726144
1.2.826.0.1.3680043.8.498.63797588614544518196205411126336672334,1.2.826.0.1.3680043.8.498.23993228475285857664708431307294110227,OK,Sagittal,Sagittal,0.9943549014228196,True,Sagittal,IP,none,0.9843711685949134,26,24,24,0,97.50001240726141
1.2.826.0.1.3680043.8.498.63849051301265505051181245915656194652,1.2.826.0.1.3680043.8.498.75996315239585467238718448457643872696,OK,Axial,Axial,1.0,True,Axial,PL,none,1.0,38,24,24,0,151.51500320434602
1.2.826.0.1.3680043.8.498.63849051301265505051181245915656194652,1.2.826.0.1.3680043.8.498.41174520385515855235458840416465973086,OK,Coronal,Coronal,0.9766722745745465,True,Coronal,IL,none,0.9766722745745465,36,24,24,0,122.85000218991046
1.2.826.0.1.3680043.8.498.63849051301265505051181245915656194652,1.2.826.0.1.3680043.8.498.60027487693633240313067815852171034885,OK,Coronal,Coronal,0.9766722745745465,True,Coronal,IL,none,0.9766722745745465,36,24,24,0,122.85000218991144
1.2.826.0.1.3680043.8.498.63849051301265505051181245915656194652,1.2.826.0.1.3680043.8.498.33497694482519754115994402651829373658,OK,Sagittal,Sagittal,0.9593828437268173,True,Sagittal,IP,none,0.9598052924816409,32,24,24,0,108.80999881356645
1.2.826.0.1.3680043.8.498.63849051301265505051181245915656194652,1.2.826.0.1.3680043.8.498.38639091816096582739777967208449817760,OK,Sagittal,Sagittal,0.9593828437268173,True,Sagittal,IP,none,0.9598052924816409,32,24,24,0,108.80999881356645
1.2.826.0.1.3680043.8.498.63884838982826315257233262184190435906,1.2.826.0.1.3680043.8.498.41553634803251561756686654761587954232,OK,Axial,Axial,0.996165043325314,True,Axial,PL,none,0.980534363163528,30,24,24,0,131.94999583341573
1.2.826.0.1.3680043.8.498.63884838982826315257233262184190435906,1.2.826.0.1.3680043.8.498.84501813668670275619103370265784798286,OK,Coronal,Coronal,0.9774999672035929,True,Coronal,IL,none,0.9774277291107708,28,24,24,0,89.09999744852446
1.2.826.0.1.3680043.8.498.63884838982826315257233262184190435906,1.2.826.0.1.3680043.8.498.91195020870892183368931436110737181094,OK,Coronal,Coronal,0.9774999672035929,True,Coronal,IL,none,0.9774277291107708,28,24,24,0,89.0999974485245
1.2.826.0.1.3680043.8.498.63884838982826315257233262184190435906,1.2.826.0.1.3680043.8.498.82701079609040352459403864404290125531,OK,Sagittal,Sagittal,0.9984475191881571,True,Sagittal,IP,none,0.9969058971891508,34,24,24,0,98.99995738980977
1.2.826.0.1.3680043.8.498.63884838982826315257233262184190435906,1.2.826.0.1.3680043.8.498.47464808993720632953507743637146344320,OK,Sagittal,Sagittal,0.9984474967711946,True,Sagittal,IP,none,0.9969058751500258,34,24,24,0,98.99995738980189
1.2.826.0.1.3680043.8.498.63894147741855851067411708837856142566,1.2.826.0.1.3680043.8.498.89691220902679176533980010631837587079,OK,Axial,Axial,0.9896006459695186,True,Axial,PL,none,0.9793623866249306,22,22,22,0,111.30000420330138
1.2.826.0.1.3680043.8.498.63894147741855851067411708837856142566,1.2.826.0.1.3680043.8.498.93788012685412213403308358302883507385,OK,Coronal,Coronal,0.9770060524795111,True,Coronal,IL,none,0.9883013138320724,23,23,23,0,104.48220939500123
1.2.826.0.1.3680043.8.498.63894147741855851067411708837856142566,1.2.826.0.1.3680043.8.498.48744821012265682092411622489093098125,OK,Coronal,Coronal,0.9770060524795111,True,Coronal,IL,none,0.9883013138320724,23,23,23,0,104.48220939500123
1.2.826.0.1.3680043.8.498.63894147741855851067411708837856142566,1.2.826.0.1.3680043.8.498.61443777511115808406051530682199077670,OK,Sagittal,Sagittal,0.9951587984656889,True,Sagittal,IP,none,0.9926287054783489,28,24,24,0,102.66249433780303
1.2.826.0.1.3680043.8.498.63894147741855851067411708837856142566,1.2.826.0.1.3680043.8.498.77628058722119927425041626229361842698,OK,Sagittal,Sagittal,0.9951587984656889,True,Sagittal,IP,none,0.9926287054783489,28,24,24,0,102.6624943378031
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,1.2.826.0.1.3680043.8.498.48572788903787591848141713638081804289,OK,Axial,Axial,0.995664279983855,True,Axial,PL,none,0.9970325047980566,30,24,24,0,101.49936331877981
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,1.2.826.0.1.3680043.8.498.94159108194169999083165058615767925598,OK,Coronal,Coronal,0.9968692501996468,True,Coronal,IL,none,0.9936440392705941,29,24,24,0,92.39989148152604
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,1.2.826.0.1.3680043.8.498.66667859664715657792629151649204522842,OK,Coronal,Coronal,0.9968692501996468,True,Coronal,IL,none,0.9936440392705941,29,24,24,0,92.39987592665899
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,1.2.826.0.1.3680043.8.498.13214029342533938517652352258439262599,OK,Sagittal,Sagittal,0.9903127520903022,True,Sagittal,IP,none,0.9913471352587551,28,24,24,0,94.5006055970994
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,1.2.826.0.1.3680043.8.498.41354211195430466784250577056783033079,OK,Sagittal,Sagittal,0.990312692721976,True,Sagittal,IP,none,0.9913470758278432,28,24,24,0,94.5006037067536
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,1.2.826.0.1.3680043.8.498.10910872679082391056451747535599138220,OK,Sagittal,Sagittal,0.993065518012983,True,Sagittal,IP,none,0.9930658357857617,72,24,24,0,85.2005997380263
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,1.2.826.0.1.3680043.8.498.11737565581518909484267300197984509663,OK,Sagittal,Sagittal,0.990515880125101,True,Sagittal,IP,none,0.9923732231342257,120,24,24,0,118.99972524875642
1.2.826.0.1.3680043.8.498.64022112049842890696609934970222024490,1.2.826.0.1.3680043.8.498.45839545070972499502032024589094517183,OK,Axial,Axial,0.9999582257708338,True,Axial,PL,none,0.9999582257708339,30,24,24,0,127.60000632728632
1.2.826.0.1.3680043.8.498.64022112049842890696609934970222024490,1.2.826.0.1.3680043.8.498.70692094148559982491748201044251703569,OK,Coronal,Coronal,0.9979358783399406,True,Coronal,IL,none,0.9979018870517108,30,24,24,0,107.30000150389714
1.2.826.0.1.3680043.8.498.64022112049842890696609934970222024490,1.2.826.0.1.3680043.8.498.70745973073002788221936642810060809144,OK,Sagittal,Sagittal,0.982837715719183,True,Sagittal,IP,none,0.9828713542131886,30,24,24,0,95.69999217333657
1.2.826.0.1.3680043.8.498.64022112049842890696609934970222024490,1.2.826.0.1.3680043.8.498.33182328540963800244465748903730501699,OK,Sagittal,Sagittal,0.982837715719183,True,Sagittal,IP,none,0.9828713542131886,30,24,24,0,95.69999217333657
1.2.826.0.1.3680043.8.498.64022949342538714157641824612944253302,1.2.826.0.1.3680043.8.498.80517486696363605853052240738674786074,OK,Axial,Axial,1.0,True,Axial,PL,none,1.0,30,24,24,0,127.60000610351551
1.2.826.0.1.3680043.8.498.64022949342538714157641824612944253302,1.2.826.0.1.3680043.8.498.90055663962881372374705678351299936229,OK,Coronal,Coronal,1.0,True,Coronal,IL,none,1.0,28,24,24,0,99.8999977111817
1.2.826.0.1.3680043.8.498.64022949342538714157641824612944253302,1.2.826.0.1.3680043.8.498.11426830536881196254997158258771963347,OK,Sagittal,Sagittal,0.9461692152576228,True,Sagittal,IP,none,0.9461692152576228,30,24,24,0,95.69999426911018
1.2.826.0.1.3680043.8.498.64022949342538714157641824612944253302,1.2.826.0.1.3680043.8.498.36983293267458786187579569717074502992,OK,Sagittal,Sagittal,0.9461692152576228,True,Sagittal,IP,none,0.9461692152576228,30,24,24,0,95.69999426911018
1.2.826.0.1.3680043.8.498.64029768638431636860053484202080135316,1.2.826.0.1.3680043.8.498.92275457609564505719840286003323646902,OK,Axial,Axial,0.9867260537627431,True,Axial,PL,none,0.9842653668361795,26,24,24,0,112.50002653475033
1.2.826.0.1.3680043.8.498.64029768638431636860053484202080135316,1.2.826.0.1.3680043.8.498.11264914717427199652533018356333331526,OK,Coronal,Coronal,0.9820213718556257,True,Coronal,IL,none,0.9824812201182105,29,24,24,0,125.99990970549678
1.2.826.0.1.3680043.8.498.64029768638431636860053484202080135316,1.2.826.0.1.3680043.8.498.41843332463858550290023830687132498365,OK,Coronal,Coronal,0.9820213828168062,True,Coronal,IL,none,0.9824812425746603,29,24,24,0,125.99990185796034
1.2.826.0.1.3680043.8.498.64029768638431636860053484202080135316,1.2.826.0.1.3680043.8.498.66522863643571842033949316225159000904,OK,Sagittal,Sagittal,0.9818118254071058,True,Sagittal,IP,none,0.9752498175380033,18,18,18,0,76.49989653747593
1.2.826.0.1.3680043.8.498.64029768638431636860053484202080135316,1.2.826.0.1.3680043.8.498.40763069999351114310749467550473737078,OK,Sagittal,Sagittal,0.9818118254071058,True,Sagittal,IP,none,0.9752498175380033,18,18,18,0,76.49989653747593
1.2.826.0.1.3680043.8.498.64034149345689391514924451724232196567,1.2.826.0.1.3680043.8.498.33420519692968549181409920530080655943,OK,Axial,Axial,0.9884082026424483,True,Axial,PL,none,0.9898179684501955,34,24,24,0,148.500204881363
1.2.826.0.1.3680043.8.498.64034149345689391514924451724232196567,1.2.826.0.1.3680043.8.498.13192245180019854951176487428567683993,OK,Coronal,Coronal,0.987475092114827,True,Coronal,IL,none,0.9836435843545699,38,24,24,0,122.09985422398738
1.2.826.0.1.3680043.8.498.64034149345689391514924451724232196567,1.2.826.0.1.3680043.8.498.71514182472260592483182091136783828025,OK,Coronal,Coronal,0.987475092114827,True,Coronal,IL,none,0.9836435843545699,38,24,24,0,122.09980534018553
1.2.826.0.1.3680043.8.498.64034149345689391514924451724232196567,1.2.826.0.1.3680043.8.498.56283714095107313607477606327242223936,OK,Sagittal,Sagittal,0.9932308062389378,True,Sagittal,IP,none,0.9914941602190749,47,24,24,0,101.19924178094747
1.2.826.0.1.3680043.8.498.64034149345689391514924451724232196567,1.2.826.0.1.3680043.8.498.58828232864393461135515052189720229850,OK,Sagittal,Sagittal,0.9932308062389378,True,Sagittal,IP,none,0.9914941602190749,47,24,24,0,101.19925605864742
1.2.826.0.1.3680043.8.498.64066465191710322298540005681534170036,1.2.826.0.1.3680043.8.498.51065489933406602478860570608109833344,OK,Axial,Axial,0.9966924968287937,True,Axial,PL,none,0.9115321489635471,32,24,24,0,111.6000019934111
1.2.826.0.1.3680043.8.498.64066465191710322298540005681534170036,1.2.826.0.1.3680043.8.498.37543665007390806194856756843810394413,OK,Coronal,Coronal,0.9141705705429705,True,Coronal,IL,none,0.9165357409042958,30,24,24,0,95.70000225461335
1.2.826.0.1.3680043.8.498.64066465191710322298540005681534170036,1.2.826.0.1.3680043.8.498.61440899752885841992342211519564310574,OK,Coronal,Coronal,0.9141705705429705,True,Coronal,IL,none,0.9165357409042958,30,24,24,0,95.70000225461492
1.2.826.0.1.3680043.8.498.64066465191710322298540005681534170036,1.2.826.0.1.3680043.8.498.62096756886898344100266223186038520531,OK,Sagittal,Sagittal,0.914439193272907,True,Sagittal,IP,none,0.9155582899061058,40,24,24,0,128.69999557505764
1.2.826.0.1.3680043.8.498.64066465191710322298540005681534170036,1.2.826.0.1.3680043.8.498.50355091183758585249254987579720349131,OK,Sagittal,Sagittal,0.9144392122976198,True,Sagittal,IP,none,0.915558306225873,30,24,24,0,104.40000350884806
1.2.826.0.1.3680043.8.498.64109231850522212435708176045583779359,1.2.826.0.1.3680043.8.498.29052784760152232718216899649366735895,OK,Axial,Axial,0.9996371479698662,True,Axial,PL,none,0.9893759080948409,20,20,20,0,110.2825905336579
1.2.826.0.1.3680043.8.498.64109231850522212435708176045583779359,1.2.826.0.1.3680043.8.498.45821445233767806305351908625693997344,OK,Coronal,Coronal,0.986574278787462,True,Coronal,IL,none,0.9896745597261155,16,16,16,0,83.05496302023371
1.2.826.0.1.3680043.8.498.64109231850522212435708176045583779359,1.2.826.0.1.3680043.8.498.30453616258766845693612493955308604015,OK,Coronal,Coronal,0.992946552136858,True,Coronal,IL,none,0.9939898150183879,16,16,16,0,83.0549578734738
1.2.826.0.1.3680043.8.498.64109231850522212435708176045583779359,1.2.826.0.1.3680043.8.498.27707079228780823513779665330708100926,OK,Sagittal,Sagittal,0.9948116619975746,True,Sagittal,IP,none,0.9944679786820644,22,22,22,0,85.25999005739897
1.2.826.0.1.3680043.8.498.64109231850522212435708176045583779359,1.2.826.0.1.3680043.8.498.43320620226749204901419630826990430488,OK,Sagittal,Sagittal,0.9948116619975746,True,Sagittal,IP,none,0.9944679786820644,25,24,24,0,87.83999596601971
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.24265693779716117598255595242222212306,OK,Axial,Axial,1.0,True,Axial,PL,none,0.9975326946775221,40,24,24,0,128.69999329329346
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.10192777225050747611729749702310348730,OK,Axial,Axial,1.0,True,Axial,PL,none,0.9975326946775221,40,24,24,0,128.69999329329346
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.11982348505403086580060489582365394772,OK,Coronal,Coronal,0.9948048035491622,True,Coronal,IL,none,0.9948048035491622,30,24,24,0,101.49999904973778
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.55787414140753925274618680298630905599,OK,Coronal,Coronal,0.9948048035491622,True,Coronal,IL,none,0.9948048035491622,30,24,24,0,101.49999904973677
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.78784524109401998229449018195964317362,OK,Coronal,Coronal,0.9948048035491622,True,Coronal,IL,none,0.9948048035491622,30,24,24,0,101.49999904973778
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.76464933211712135417193862157471764296,OK,Sagittal,Sagittal,0.9936812556596972,True,Sagittal,IP,none,0.9936812556596972,30,24,24,0,95.69999438320323
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.13384458520869252098551861492013033867,OK,Sagittal,Sagittal,0.9936812556596972,True,Sagittal,IP,none,0.9936812556596972,30,24,24,0,95.69999438319726
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,1.2.826.0.1.3680043.8.498.34971319078797963615416790655479509590,OK,Sagittal,Sagittal,0.9936812556596972,True,Sagittal,IP,none,0.9936812556596972,30,24,24,0,95.69999438320022
1.2.826.0.1.3680043.8.498.64172939203926034064618447795131041647,1.2.826.0.1.3680043.8.498.10683482485489089443534047429757920660,OK,Axial,Axial,0.9946576275172713,True,Axial,PL,none,0.993119899162684,30,24,24,0,127.6000014763406
1.2.826.0.1.3680043.8.498.64172939203926034064618447795131041647,1.2.826.0.1.3680043.8.498.66745447937781325627331504532884245657,OK,Coronal,Coronal,0.993119898999554,True,Coronal,IL,none,0.9946576274035611,30,24,24,0,107.3000023796203
1.2.826.0.1.3680043.8.498.64172939203926034064618447795131041647,1.2.826.0.1.3680043.8.498.67047257877536729299971808226566111936,OK,Sagittal,Sagittal,0.9820388260434333,True,Sagittal,IP,none,0.9785816388625594,35,24,24,0,112.2000006358813
1.2.826.0.1.3680043.8.498.64172939203926034064618447795131041647,1.2.826.0.1.3680043.8.498.94284373427192175022504978348793882084,OK,Sagittal,Sagittal,0.9820388260434333,True,Sagittal,IP,none,0.9785816388625594,35,24,24,0,112.2000006358813
